scope,year,variant,n,mae_000s,mape_pct,median_ape_pct,within20_pct,within30_pct,over50_pct,bias_000s
target,2024,gameday,28,1167.2905200591667,19.923052189995143,20.09202719631022,50.0,71.42857142857143,0.0,-218.35077056655285
target,2024,past_selected,28,1414.7514772653371,25.63804721990204,21.130843473907674,42.857142857142854,60.71428571428571,10.714285714285714,-284.34607557624946
target,2025,bignoon,27,1595.3411163949015,25.257354078394865,21.317500456266114,44.44444444444444,81.48148148148148,7.4074074074074066,-1026.7796046445144
target,2025,both,27,1415.7613651975068,24.58455934345035,18.91029015773487,62.96296296296296,74.07407407407408,7.4074074074074066,-742.3902951381257
target,2025,current,27,1726.1625923197269,27.14556308007114,24.29696918796758,37.03703703703704,74.07407407407408,3.7037037037037033,-1150.9808758370539
target,2025,gameday,27,1567.0602044571383,26.94063092086551,20.969165006465296,48.148148148148145,70.37037037037037,7.4074074074074066,-846.1251324542192
target,2025,past_selected,27,1595.3411163949015,25.257354078394865,21.317500456266114,44.44444444444444,81.48148148148148,7.4074074074074066,-1026.7796046445144
gameday_games,2021,bignoon,15,1905.2809488627042,27.103068305105207,23.3255875864339,40.0,73.33333333333333,20.0,-1106.710178601283
gameday_games,2021,both,15,2126.9378404743593,28.438303897963625,19.665126514081205,53.333333333333336,60.0,20.0,-193.28765869280565
gameday_games,2021,current,15,2142.711550640526,29.561844765636653,24.343553726379593,33.33333333333333,73.33333333333333,20.0,-1416.4844358542687
gameday_games,2021,gameday,15,1965.8245622896056,27.381519919392932,18.35682854677607,60.0,66.66666666666666,20.0,-736.5908228247828
gameday_games,2021,past_selected,15,2142.711550640526,29.561844765636653,24.343553726379593,33.33333333333333,73.33333333333333,20.0,-1416.4844358542687
gameday_games,2022,bignoon,12,1792.7494911488309,25.38406152851977,24.99699683553021,33.33333333333333,66.66666666666666,8.333333333333332,-1022.8028045826017
gameday_games,2022,both,12,1538.2778934043927,22.09523912571606,23.52307158128928,33.33333333333333,75.0,0.0,-450.30625203317214
gameday_games,2022,current,12,2006.0516098454398,27.102078782000888,30.04977805353926,33.33333333333333,50.0,8.333333333333332,-1090.887664325205
gameday_games,2022,gameday,12,1712.9602690562413,23.564516698687715,24.42577050203984,33.33333333333333,75.0,0.0,-488.6127447708605
gameday_games,2022,past_selected,12,1792.7494911488309,25.38406152851977,24.99699683553021,33.33333333333333,66.66666666666666,8.333333333333332,-1022.8028045826017
gameday_games,2023,bignoon,14,1741.0620118646564,20.417929148717796,10.160003171959389,64.28571428571429,64.28571428571429,7.142857142857142,-1545.4318307914966
gameday_games,2023,both,14,1675.106828246479,21.05069359546859,21.88339650297188,42.857142857142854,85.71428571428571,7.142857142857142,-1002.4750085106049
gameday_games,2023,current,14,1768.0060774487404,20.669858504942376,11.12178028537219,64.28571428571429,71.42857142857143,7.142857142857142,-1569.7241256301556
gameday_games,2023,gameday,14,1699.3176706776853,21.495788746291947,20.589827421305984,42.857142857142854,92.85714285714286,7.142857142857142,-996.1051332095446
gameday_games,2023,past_selected,14,1741.0620118646564,20.417929148717796,10.160003171959389,64.28571428571429,64.28571428571429,7.142857142857142,-1545.4318307914966
gameday_games,2024,bignoon,16,1621.2496998173751,20.21287823553356,18.67981267406242,50.0,75.0,0.0,-1187.8447877047222
gameday_games,2024,both,16,1472.9734847123837,19.37352835236654,16.43892519013754,56.25,62.5,0.0,-503.78394429190547
gameday_games,2024,current,16,1546.5871561464814,19.669238319523007,13.869046671764213,56.25,68.75,0.0,-1263.3528687494108
gameday_games,2024,gameday,16,1396.1495982303884,18.769749591235442,13.969827193015867,56.25,68.75,0.0,-571.8809634043773
gameday_games,2024,past_selected,16,1621.2496998173751,20.21287823553356,18.67981267406242,50.0,75.0,0.0,-1187.8447877047222
gameday_games,2025,bignoon,15,2042.8520151674327,31.73983831608581,23.19545859971048,33.33333333333333,80.0,13.333333333333334,-1165.0331376484312
gameday_games,2025,both,15,1608.181129799109,29.249414748446732,18.32821227840378,66.66666666666666,73.33333333333333,13.333333333333334,-494.4325937162893
gameday_games,2025,current,15,2089.359764858408,32.077744796264106,24.29696918796758,33.33333333333333,73.33333333333333,6.666666666666667,-1131.1631933978294
gameday_games,2025,gameday,15,1676.5042060846731,30.261079945982864,16.99452261897929,60.0,73.33333333333333,13.333333333333334,-444.0200533264382
gameday_games,2025,past_selected,15,2042.8520151674327,31.73983831608581,23.19545859971048,33.33333333333333,80.0,13.333333333333334,-1165.0331376484312
bignoon_games,2021,bignoon,12,606.8637269751868,10.244730315976918,7.407489776069115,91.66666666666666,91.66666666666666,0.0,154.18183056339316
bignoon_games,2021,both,12,986.2676046442051,13.474658543080752,10.08773812061481,83.33333333333334,83.33333333333334,0.0,682.4401339980299
bignoon_games,2021,current,12,1222.6132394604704,17.959360171097185,18.076089831082953,58.333333333333336,91.66666666666666,0.0,-1220.9986658769574
