scope,year,variant,n,mae_000s,mape_pct,median_ape_pct,within20_pct,within30_pct,over50_pct,bias_000s
major,2025,leader,203,833.8317684099302,23.971613463808886,20.046777719015246,49.75369458128079,68.96551724137932,7.8817733990147785,-402.33570558218105
major,2025,leader_only,203,797.3077442488498,23.340491150789585,19.819090435513953,51.724137931034484,71.92118226600985,6.403940886699508,-360.61503362846673
major,2025,own_strength,203,832.7578300016686,23.93767289257193,20.668860614129635,47.783251231527096,67.98029556650246,7.8817733990147785,-413.1349232701441
major,2025,past_selected,203,780.1793723408495,22.97319254296547,18.69821952304687,52.70935960591133,71.92118226600985,7.389162561576355,-359.76640825219795
major,2025,share,203,842.4480559847314,24.171345932586238,20.12305170162268,49.26108374384236,69.45812807881774,8.866995073891626,-368.9391157354888
major,2025,share_only,203,836.9924114859315,24.053664751743906,20.344741878049554,48.76847290640394,70.93596059113301,8.866995073891626,-351.64814248738463
major,2025,stronger,203,831.7628655710702,23.997956179377194,20.672168045188226,48.275862068965516,68.4729064039409,8.374384236453201,-404.46920806886254
major,2025,stronger_only,203,801.0141093190705,23.541751715728516,19.914121187464,50.24630541871922,71.42857142857143,9.35960591133005,-350.2982395661454
FOX,2021,current,39,847.404746162204,25.232858033062325,21.443758474084937,48.717948717948715,69.23076923076923,10.256410256410255,-260.5446742968201
FOX,2021,leader,39,885.1870760668428,24.694700624101564,20.86004712134879,48.717948717948715,71.7948717948718,12.82051282051282,-396.5419066233882
FOX,2021,leader_only,39,831.8573323397956,24.868707173379676,22.786865335865432,48.717948717948715,69.23076923076923,12.82051282051282,-253.61986026312312
FOX,2021,own_strength,39,882.2907961891784,24.737565974207875,20.78548976239022,48.717948717948715,71.7948717948718,12.82051282051282,-375.34308592629753
FOX,2021,past_selected,39,847.404746162204,25.232858033062325,21.443758474084937,48.717948717948715,69.23076923076923,10.256410256410255,-260.5446742968201
FOX,2021,share,39,869.4851984691535,24.645087847326025,22.261466916174815,46.15384615384615,69.23076923076923,12.82051282051282,-377.78648314864023
FOX,2021,share_only,39,810.2737126005864,24.225114866959437,19.66126791027275,51.28205128205128,69.23076923076923,7.6923076923076925,-332.5637748517408
FOX,2021,stronger,39,897.7051754816482,25.080002463843673,20.484766676155704,48.717948717948715,71.7948717948718,12.82051282051282,-372.7944844082851
FOX,2021,stronger_only,39,823.9003472882778,24.580990227255032,20.433250911075707,48.717948717948715,71.7948717948718,12.82051282051282,-263.1463925930994
FOX,2022,current,39,973.0156372628696,24.456696147578224,19.665346798115536,53.84615384615385,71.7948717948718,7.6923076923076925,-399.4610061003023
FOX,2022,leader,39,1069.9122059854967,26.192834095063454,18.610840390614744,53.84615384615385,61.53846153846154,7.6923076923076925,-375.25927234972954
